user_id,plan,calls_minutes,messages_sent,data_used_mb,total_cost,age,city,messages_included,mb_included,minutes_included,cost_monthly,price_per_gb,price_per_sms,price_per_min,extra_minutes,extra_messages,extra_data_mb
1015,surf,-1.354812227159525,0.2098082427444593,-0.4494542504664458,-1.509322594833058,26,"Pittsburgh, PA MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,0.4121338263346076,-0.26768936803146615
1016,surf,0.28347296572133707,0.36349066075081454,0.1880929970135342,0.3322422176725765,30,"Fresno, CA MSA",50,15360,500,20,10,0.03,0.03,0.7799650385752036,0.7807142068299094,0.4516527426898374
1017,surf,0.2898772699777252,0.5803917957393043,0.43524094869125224,0.7469004788953022,61,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",50,15360,500,20,10,0.03,0.03,0.7845891508693538,1.1167323690239315,0.5936769975958077
1018,surf,0.1430023982325403,-0.44211626236772283,-0.00020851270170453158,-0.03745525883544539,70,"Indianapolis-Carmel-Anderson, IN MSA",50,15360,500,20,10,0.03,0.03,0.6713315162781196,-0.8152575695999515,0.32674217030410735
1019,surf,-0.39024023344740694,0.5803917957393043,-0.1485574081546506,-0.4234201213911964,34,"Jacksonville, FL MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,1.1167323690239315,0.20784301161055702
1020,surf,-0.04560802086137509,-1.0116166461946883,-0.1384544996970488,-0.36497085888457376,56,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,0.49016048876894547,-0.8152575695999515,0.21684244257964577
1021,surf,-0.5308676951849816,-1.7605902611184394,-1.0005805540962698,-2.040558572695403,37,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1022,surf,0.799988633894037,-1.7605902611184394,0.6097764629319066,1.062966564627105,73,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,1.1038939981519271,-0.8152575695999515,0.6858435354960917
1023,surf,-1.2542228920177794,-0.6042054749386296,-0.4039608157371254,-1.2798959005844504,70,"Omaha-Council Bluffs, NE-IA MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,-0.8152575695999515,-0.1351603540990755
1024,surf,-0.3373590505024791,-1.7605902611184394,-0.7008200404792799,-2.008800062842062,74,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,-0.22067453153019048,-0.8152575695999515,-2.0907112626102258
1025,ultimate,-3.945212784439946,-1.7605902611184394,-5.548041713238186,-1.1192583902915074,64,"Atlanta-Sandy Springs-Roswell, GA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1026,ultimate,-0.5994244186181737,-0.30144578630905444,-0.5954935500434732,-1.1192583902915074,49,"Houston-The Woodlands-Sugar Land, TX MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1027,surf,0.4296386609603483,0.2727911622963926,0.41730681603375197,0.7280460543213737,38,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,0.8803430838210433,0.5884019928956354,0.5839032148873768
1028,ultimate,-0.38421776533751606,1.3244732397533476,1.1707500645700188,1.5826802990231226,57,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.9510809454298926
1029,surf,0.5786990515939182,0.06913776668579075,0.2528414296227255,0.4829387361146582,59,"Tampa-St. Petersburg-Clearwater, FL MSA",50,15360,500,20,10,0.03,0.03,0.9742986655384893,-0.8152575695999515,0.4906474819330931
1030,ultimate,0.16862087305485784,-0.16253805278234554,0.026066271519637137,-0.512013817471392,30,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.15799702301688962
1031,ultimate,0.613582982691331,-0.5003626171411746,0.42168704132867685,0.35071661959958017,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.5337826607320121
1032,ultimate,0.03785357605835334,-0.010265116334089362,-0.19006505906771196,-1.1192583902915074,59,"Birmingham-Hoover, AL MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1033,ultimate,0.5308953450358604,0.4225916777883945,0.3561758816526028,0.22687492878715407,28,"Oklahoma City, OK MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.48767070664523493
1034,surf,-2.8860305933933437,-1.0116166461946883,-1.9438769729450018,-2.040558572695403,22,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1035,surf,-0.27392362165978834,0.19612009499939226,-0.5126388034012757,-1.8905686362612129,67,"Charlotte-Concord-Gastonia, NC-SC MSA",50,15360,500,20,10,0.03,0.03,0.0900452202667558,0.36576934450714127,-0.9139128813928559
1036,ultimate,0.5867876838258175,1.0709135112266457,0.3312839801420473,0.17850153206705052,70,"Denver-Aurora-Lakewood, CO MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.4692546630545997
1037,ultimate,-0.4472224569013921,0.01089141191233898,-0.5521261220288305,-1.1192583902915074,20,"Seattle-Tacoma-Bellevue, WA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1038,ultimate,0.030751035380710834,0.8199327673867451,0.4870619110762887,0.4700182288344738,32,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.5770196572689908
1039,ultimate,0.6656021252077001,0.5649297929990247,0.5883886874667276,0.6485473503776452,56,"Columbus, OH MSA",1000,30720,3000,70,7,0.01,0.01,-0.1587084496946639,-0.8152575695999515,0.6398796834255246
1040,surf,-0.7013993026575327,-1.7605902611184394,-0.4656219675584438,-1.6196121937002361,72,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,-0.8152575695999515,-0.33604926613025166
1041,ultimate,0.742858125903178,-1.7605902611184394,0.7996195264734218,1.003522309334369,58,"Las Vegas-Henderson-Paradise, NV MSA",1000,30720,3000,70,7,0.01,0.01,0.5521843307408958,-0.8152575695999515,0.7599298737069582
1042,surf,0.7395083070140164,-1.7605902611184394,0.404108020278098,0.7462430624901163,40,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,1.069372427068183,-0.8152575695999515,0.5766671881488206
1043,ultimate,0.15177263282663972,1.216307133472021,0.832955719215558,1.0543101387763145,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.7779120662106989
1044,surf,0.07986304934428967,0.6041097168855738,0.3637109852877247,0.6155384309779807,74,"Albuquerque, NM MSA",50,15360,500,20,10,0.03,0.03,0.6166038293381892,1.1479133056956645,0.554278880016363
1045,surf,0.22576309649091644,0.5081484919672413,0.10951951477766313,0.18718245656784901,20,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,0.737133579980591,1.0165715565868603,0.40196713171121223
1046,surf,0.7153300858391425,0.7879558317748824,0.6633065274312514,1.1367720271306543,67,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,1.0554030040860056,1.3697682473627124,0.7132367239483217
1047,ultimate,-0.5762589391140569,-0.7928941254289953,-0.45994878378449894,-1.1192583902915074,22,"Indianapolis-Carmel-Anderson, IN MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1048,surf,-0.030025922041146593,-1.7605902611184394,0.023500191399640533,-0.014279199798115497,42,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",50,15360,500,20,10,0.03,0.03,0.5075703329515877,-0.8152575695999515,0.3436983364086567
1049,surf,0.5955105926909586,-1.7605902611184394,0.3033598633926839,0.5665406148406519,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,0.9845007454659735,-0.8152575695999515,0.5200782223401078
1050,ultimate,0.7194732710184246,-1.7605902611184394,0.6923188624424096,0.826916663818386,23,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",1000,30720,3000,70,7,0.01,0.01,0.45472057137901967,-0.8152575695999515,0.7004431988854914
1051,surf,-1.0062241296426802,0.15246027333113,-0.7223909493696363,-2.029830643460952,55,"San Diego-Chula Vista-Carlsbad, CA MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,0.18430670971076088,-2.0907112626102258
1052,surf,0.19241003097205525,0.9223190873065286,-0.1461586432182685,-0.30072533850761185,47,"Houston-The Woodlands-Sugar Land, TX MSA",50,15360,500,20,10,0.03,0.03,0.7113073458305215,1.5169016833673008,0.20999491129455078
1053,surf,0.43853163588900534,0.2547748424905992,0.4450953731791376,0.7730241598844029,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,0.8861514508412013,0.5428821935897858,0.5990199071124875
1054,surf,0.45429439742671224,0.8032778238965935,0.742236672830381,1.2372766204335757,50,"Phoenix-Mesa-Chandler, AZ MSA",50,15360,500,20,10,0.03,0.03,0.8963760571883406,1.3870495067240216,0.7530464187156767
1055,surf,0.3694103515880916,1.2232357498756066,0.526759794315101,0.9082726991697094,52,"Portland-Vancouver-Hillsboro, OR-WA MSA",50,15360,500,20,10,0.03,0.03,0.8401825280381107,1.821802151347181,0.6426121151982553
1056,surf,0.37789921892645034,0.6737766073113411,0.47697166664949914,0.8211380944667562,33,"Cincinnati, OH-KY-IN MSA",50,15360,500,20,10,0.03,0.03,0.8459351016950197,1.2356398336918404,0.6161755906906704
1057,ultimate,0.7092903316472828,1.0287804398200768,0.4158156125550878,0.3440868083674165,18,"Atlanta-Sandy Springs-Roswell, GA MSA",1000,30720,3000,70,7,0.01,0.01,0.40067316735595465,-0.8152575695999515,0.5297739891674744
1058,surf,0.10686431020413178,0.11266137776563316,-0.4638482128823715,-1.2877778209410518,59,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,0.640570369905381,-0.06836141326073282,-0.3276304512503087
1059,ultimate,1.0574679524130195,1.1620765521319323,0.5589832842461688,0.6296001503436952,34,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,1.0742783353467584,-0.8152575695999515,0.6220808887732532
1060,surf,0.6598093070861974,0.9395036910921071,0.4974408591003935,0.8836832931589945,53,"Atlanta-Sandy Springs-Roswell, GA MSA",50,15360,500,20,10,0.03,0.03,1.022917906367517,1.5350944184473077,0.6270949985052939
1061,ultimate,0.9116923214493615,1.1523903023628357,0.7423586375912095,0.919037437133794,38,"Columbia, SC MSA",1000,30720,3000,70,7,0.01,0.01,0.9063788468483989,-0.8152575695999515,0.7285154064449797
1062,ultimate,0.5144336780072376,0.2844258550956152,0.665709358930601,0.7796643290676044,41,"San Antonio-New Braunfels, TX MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.6852490812423734
1063,ultimate,-1.0298517241023348,-1.7605902611184394,-0.3558759730877132,-1.1192583902915074,60,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1064,surf,0.7008989384161923,0.5186854735625404,0.5240115287072146,0.9244404729742043,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,1.0470155668500611,1.031731433854338,0.6411635117715112
1065,surf,0.40364238899373167,0.38711824636889286,0.2292089046307381,0.41865302239462177,26,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,0.8631906065033202,0.8237266260538441,0.47659346519062523
1066,surf,0.8298614799808133,0.9478637387686258,0.8074085264271539,1.3607014324488091,61,"Boston-Cambridge-Newton, MA-NH MSA",50,15360,500,20,10,0.03,0.03,1.120741247526772,1.5439014505793403,0.7854685233010047
1067,surf,0.14741355704661374,0.38248772585535945,0.20214599129275918,0.34165371079033796,37,"Grand Rapids-Kentwood, MI MSA",50,15360,500,20,10,0.03,0.03,0.6749928690001972,0.815471887364333,0.46025094914836623
1068,surf,0.3375947969596494,-1.7605902611184394,0.5258761645891751,0.8923823678794662,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,0.8183272051199036,-0.8152575695999515,0.6421464867970234
1069,ultimate,0.42700275570184293,0.9925940718819662,0.05673862079013049,-0.43061401467160354,31,"Houston-The Woodlands-Sugar Land, TX MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.20250649858334396
1070,surf,-0.6694485717351769,-0.4155168244482642,-0.5159676311955714,-2.0261087717322024,66,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,-0.8152575695999515,-1.199254888231985
1071,surf,0.722612595008334,-1.7605902611184394,0.5228907813899494,0.9236353146506587,29,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,1.0596213717539587,-0.8152575695999515,0.6405724246797265
1072,surf,0.639620656504267,0.3586177002880543,0.7197474367404434,1.2126721357642347,66,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,1.0109533574288798,0.7715522845793386,0.7417683232010204
1073,surf,0.5474056719934237,-1.7605902611184394,0.5925982956781423,1.0118845098429896,30,"Chicago-Naperville-Elgin, IL-IN-WI MSA",50,15360,500,20,10,0.03,0.03,0.9551171716128323,-0.8152575695999515,0.6769769193981485
1074,ultimate,-0.19018765993710182,-1.7605902611184394,-0.6607770938148518,-1.1192583902915074,69,"Knoxville, TN MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1075,surf,-0.22215953952081752,0.7994943601945683,0.050967276410348004,0.035800410174880164,35,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,0.22326608229189346,1.3827958914298573,0.36282175147976836
1076,surf,0.35548084628761273,1.3145318529501069,0.49478940759482104,0.8606428056929953,51,"Buffalo-Cheektowaga, NY MSA",50,15360,500,20,10,0.03,0.03,0.8306724971862564,1.9101704735314908,0.6256846639013871
1077,ultimate,1.2240022755571431,1.3530833318093252,0.892158839074826,1.1752314662298895,23,"Charlotte-Concord-Gastonia, NC-SC MSA",1000,30720,3000,70,7,0.01,0.01,1.219647936559166,-0.8152575695999515,0.809359284201334
1078,surf,-0.9932719940242896,0.2098082427444593,-0.36222110614488495,-1.0933296295529,47,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,0.4121338263346076,-0.05074880251862704
1079,surf,0.7592643161188559,1.024115102781818,0.3795837451372285,0.7221288610581447,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,1.0807130489417016,1.623037452892261,0.563120556756505
1080,surf,-3.945212784439946,0.8377649671220794,0.6141221174375702,1.0120408051318999,45,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,1.4254308994177047,0.6880804911117778
1081,surf,0.35689069950287683,0.7741223533169089,0.5913668319449253,1.000040158145927,44,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,0.8316391144531765,1.3540361659123408,0.6763397907400855
1082,surf,0.9621477750263748,0.7975910304574263,0.6538297490193079,1.1514672015924672,64,"Memphis, TN-MS-AR MSA",50,15360,500,20,10,0.03,0.03,1.1939700178767494,1.380652695542788,0.7084119820556825
1083,surf,-0.03793462176782572,-0.262643031270937,0.004066308425868969,-0.0544467359647719,65,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,0.4988088057701247,-0.8152575695999515,0.3298322318104543
1084,surf,0.3470833684096657,0.7299690216105094,0.16029075878331575,0.29846205649601826,21,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",50,15360,500,20,10,0.03,0.03,0.8248956024103924,1.3029293043599488,0.43439920844960017
1085,ultimate,0.43113135637287836,-1.7605902611184394,0.4460422186874902,0.39561825333503975,48,"Atlanta-Sandy Springs-Roswell, GA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.5501790039357555
1086,ultimate,-0.6317789258901991,0.24861099778257656,-0.26787854684833173,-1.1192583902915074,36,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1087,surf,-0.31322860332564667,0.18912201617728602,-0.4005780642068873,-1.2383052815978624,45,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",50,15360,500,20,10,0.03,0.03,-0.06488973408937979,0.3404979295701117,-0.12737492657805033
1088,ultimate,0.2686489062498137,0.9772930725751366,0.54031629378982,0.5645603512079418,64,"Phoenix-Mesa-Chandler, AZ MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,0.6106047823405318
1089,surf,-3.945212784439946,-0.20990400079751517,-0.4769268918063836,-1.6966831764215207,70,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,-0.8152575695999515,-0.3972238260373541
1090,surf,0.5732501205683858,0.6811830788512024,0.6407736134314462,1.0899719560595105,30,"Indianapolis-Carmel-Anderson, IN MSA",50,15360,500,20,10,0.03,0.03,0.9709769251382161,1.2446694433935193,0.7017478637412649
1091,ultimate,-0.103577401065952,0.31768024668097833,-0.7395125394436539,-1.1192583902915074,38,"Riverside-San Bernardino-Ontario, CA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1092,surf,-0.28654069134151744,-0.3664858890683921,-0.3200282908858329,-0.920714258411549,26,"Dallas-Fort Worth-Arlington, TX MSA",50,15360,500,20,10,0.03,0.03,0.047857193247828736,-0.8152575695999515,0.016589793913106634
1093,surf,-0.8135734250592839,-0.4155168244482642,-1.1202286923560705,-2.040558572695403,69,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1094,surf,0.29980434044839255,0.38248772585535945,0.14000842363332006,0.2505339964996595,54,"Los Angeles-Long Beach-Anaheim, CA MSA",50,15360,500,20,10,0.03,0.03,0.7917100235400598,0.815471887364333,0.42159427269400773
1095,surf,0.0423128596705845,0.36349066075081454,0.5874459447454665,0.9764519261206,55,"Louisville/Jefferson County, KY-IN MSA",50,15360,500,20,10,0.03,0.03,0.5816462332014577,0.7807142068299094,0.6743098593731323
1096,ultimate,-1.1323902236126322,-0.5003626171411746,-0.9156802035010934,-1.1192583902915074,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1097,surf,0.6310021161380184,-1.7605902611184394,0.29685217818819687,0.5621466190599856,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",50,15360,500,20,10,0.03,0.03,1.0058192326827071,-0.8152575695999515,0.516330720322109
1098,surf,0.5023810131484131,1.0580157765257583,0.6274463569500773,1.0686172343621803,33,"Albany-Schenectady-Troy, NY MSA",50,15360,500,20,10,0.03,0.03,0.9270457690688326,1.657602881292857,0.694924353538027
1099,surf,0.9611934686303567,0.7898988971114177,0.7416104707632131,1.2773295358532473,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,1.1934488967753716,1.371967992213008,0.7527330421682118
1100,surf,0.28092586353378857,0.8377649671220794,0.44651625718966514,0.7673847602613784,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,0.7781192291119835,1.4254308994177047,0.5997887153592111
1101,surf,0.7144599651432517,1.2528395907298988,0.5236832153402711,0.9365359770049679,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",50,15360,500,20,10,0.03,0.03,1.0548983571229151,1.8506115877563887,0.6409903785540951
1102,ultimate,-0.48785585365010503,0.021119592254093673,-0.9668181645529051,-1.1192583902915074,30,"Riverside-San Bernardino-Ontario, CA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1103,surf,0.2973574435334976,0.5423818236391134,0.41121674690488574,0.7083407960803143,28,"Seattle-Tacoma-Bellevue, WA MSA",50,15360,500,20,10,0.03,0.03,0.7899600200119398,1.0650972911198249,0.5805690521694628
1104,ultimate,-2.6370213898822117,-0.24439114402300094,-0.7757942548534892,-1.1192583902915074,20,"Chicago-Naperville-Elgin, IL-IN-WI MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1105,surf,0.43300880696955446,0.7975910304574263,-0.12482721767614034,-0.19544960884630833,57,"Providence-Warwick, RI-MA MSA",50,15360,500,20,10,0.03,0.03,0.882547719650156,1.380652695542788,0.22872655788659374
1106,surf,0.7902149453058076,-1.7605902611184394,0.7340031486637324,1.2457204638663149,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,1.0983538306749223,-0.8152575695999515,0.7489230627235942
1107,ultimate,-0.5635067884071915,0.18912201617728602,-0.2925394526751605,-1.1192583902915074,61,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1108,ultimate,-3.945212784439946,-1.7605902611184394,-2.7006629204856893,-1.1192583902915074,45,"Salt Lake City, UT MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
1109,surf,0.8205750698261532,-1.7605902611184394,0.5087871478803078,0.91597437240959,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,1.115517606673473,-0.8152575695999515,0.6331168022121182
1110,surf,0.6294868967337378,1.046987690026876,0.717453619839949,1.2132068812075059,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",50,15360,500,20,10,0.03,0.03,1.0049149286503665,1.6463965429380922,0.7406152225157221
1111,surf,0.06959423039558585,0.9281180841150196,0.14985553251173184,0.2519959708900833,75,"Urban Honolulu, HI MSA",50,15360,500,20,10,0.03,0.03,0.6072432121708704,1.5230545726665279,0.427835065981066
1112,ultimate,0.4949335755503241,0.44752782861469687,-0.07975719913117793,-0.8314806252983362,18,"Grand Rapids-Kentwood, MI MSA",1000,30720,3000,70,7,0.01,0.01,-1.193040766066753,-0.8152575695999515,-0.07467553536275126
1113,ultimate,0.7105481690688343,0.8582990395365103,0.43769108830914116,0.3844498646905237,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",1000,30720,3000,70,7,0.01,0.01,0.40787968139035435,-0.8152575695999515,0.5445978399019344
1114,surf,0.7559410821062678,1.0976895911949192,0.4723886116143621,0.8617263942123365,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",50,15360,500,20,10,0.03,0.03,1.0788098972542324,1.6976344415372329,0.6137205822974974
1115,surf,0.11214539902235438,0.5803917957393043,-0.27569709053167823,-0.649125868722583,21,"El Paso, TX MSA",50,15360,500,20,10,0.03,0.03,0.6451552061077571,1.1167323690239315,0.07557288430598899
1116,surf,-0.5829252007388815,-0.3664858890683921,-0.5273652805080893,-2.040558572695403,60,"Cincinnati, OH-KY-IN MSA",50,15360,500,20,10,0.03,0.03,-1.193040766066753,-0.8152575695999515,-2.0907112626102258
